chr_id_short	Start	End	Strand	gene	locus_tag	Genbank ID	Chromosome	chr_length
chrXII	68580	70478	+	GRC3	YLL035W	BK006945.2	NC_001144.5	1078177
chrXII	70633	73146	-	RIX7	YLL034C	BK006945.2	NC_001144.5	1078177
chrXII	73409	74101	+	IRC19	YLL033W	BK006945.2	NC_001144.5	1078177
chrXII	74270	76747	-	YLL032C	YLL032C	BK006945.2	NC_001144.5	1078177
chrXII	77152	80205	-	GPI13	YLL031C	BK006945.2	NC_001144.5	1078177
chrXII	80356	80697	-	RRT7	YLL030C	BK006945.2	NC_001144.5	1078177
chrXII	81461	83710	+	FRA1	YLL029W	BK006945.2	NC_001144.5	1078177
chrXII	84804	86564	+	TPO1	YLL028W	BK006945.2	NC_001144.5	1078177
chrXII	87403	88155	+	ISA1	YLL027W	BK006945.2	NC_001144.5	1078177
chrXII	88623	91349	+	HSP104	YLL026W	BK006945.2	NC_001144.5	1078177
chrXII	92548	92650	+	YNCL0001W	YNCL0001W	BK006945.2	NC_001144.5	1078177
chrXII	94747	95121	+	PAU17	YLL025W	BK006945.2	NC_001144.5	1078177
chrXII	95566	97485	-	SSA2	YLL024C	BK006945.2	NC_001144.5	1078177
chrXII	97997	98836	-	POM33	YLL023C	BK006945.2	NC_001144.5	1078177
chrXII	99044	100201	-	HIF1	YLL022C	BK006945.2	NC_001144.5	1078177
chrXII	100947	105347	+	SPA2	YLL021W	BK006945.2	NC_001144.5	1078177
chrXII	105686	107899	-	KNS1	YLL019C	BK006945.2	NC_001144.5	1078177
chrXII	108676	108972	-	COX19	YLL018C-A	BK006945.2	NC_001144.5	1078177
chrXII	109902	111575	-	DPS1	YLL018C	BK006945.2	NC_001144.5	1078177
chrXII	112234	112545	+	includes YLL016W	YLL017W	BK006945.2	NC_001144.5	1078177
chrXII	112847	115993	+	SDC25	YLL016W	BK006945.2	NC_001144.5	1078177
chrXII	116432	121111	+	BPT1	YLL015W	BK006945.2	NC_001144.5	1078177
chrXII	121322	121648	+	EMC6	YLL014W	BK006945.2	NC_001144.5	1078177
chrXII	122075	124714	-	PUF3	YLL013C	BK006945.2	NC_001144.5	1078177
chrXII	125534	127255	+	YEH1	YLL012W	BK006945.2	NC_001144.5	1078177
chrXII	127523	128992	+	SOF1	YLL011W	BK006945.2	NC_001144.5	1078177
chrXII	129330	130613	-	PSR1	YLL010C	BK006945.2	NC_001144.5	1078177
chrXII	131205	131414	-	COX17	YLL009C	BK006945.2	NC_001144.5	1078177
chrXII	131729	133987	+	DRS1	YLL008W	BK006945.2	NC_001144.5	1078177
chrXII	134302	136299	-	LMO1	YLL007C	BK006945.2	NC_001144.5	1078177
chrXII	136345	136521	+	YLL006W-A	YLL006W-A	BK006945.2	NC_001144.5	1078177
chrXII	136586	137866	+	MMM1	YLL006W	BK006945.2	NC_001144.5	1078177
chrXII	137940	140546	-	SPO75	YLL005C	BK006945.2	NC_001144.5	1078177
chrXII	141073	142923	+	ORC3	YLL004W	BK006945.2	NC_001144.5	1078177
chrXII	143201	146041	+	SFI1	YLL003W	BK006945.2	NC_001144.5	1078177
chrXII	146291	147601	+	RTT109	YLL002W	BK006945.2	NC_001144.5	1078177
chrXII	147890	150163	+	DNM1	YLL001W	BK006945.2	NC_001144.5	1078177
chrXII	151389	153977	-	YLR001C	YLR001C	BK006945.2	NC_001144.5	1078177
chrXII	154343	156334	-	NOC3	YLR002C	BK006945.2	NC_001144.5	1078177
chrXII	156855	157730	-	CMS1	YLR003C	BK006945.2	NC_001144.5	1078177
chrXII	157934	159505	-	THI73	YLR004C	BK006945.2	NC_001144.5	1078177
chrXII	160049	161434	+	SSL1	YLR005W	BK006945.2	NC_001144.5	1078177
chrXII	161755	163893	-	SSK1	YLR006C	BK006945.2	NC_001144.5	1078177
chrXII	164392	165402	+	NSE1	YLR007W	BK006945.2	NC_001144.5	1078177
chrXII	165577	166083	-	PAM18	YLR008C	BK006945.2	NC_001144.5	1078177
chrXII	166537	167136	+	RLP24	YLR009W	BK006945.2	NC_001144.5	1078177
chrXII	167320	167802	-	TEN1	YLR010C	BK006945.2	NC_001144.5	1078177
chrXII	167944	168025	-	YNCL0002C	YNCL0002C	BK006945.2	NC_001144.5	1078177
chrXII	169103	169678	+	LOT6	YLR011W	BK006945.2	NC_001144.5	1078177
chrXII	169982	170281	-	YLR012C	YLR012C	BK006945.2	NC_001144.5	1078177
chrXII	171339	171764	+	GAT3	YLR013W	BK006945.2	NC_001144.5	1078177
chrXII	172268	174982	-	PPR1	YLR014C	BK006945.2	NC_001144.5	1078177
chrXII	175227	176744	+	BRE2	YLR015W	BK006945.2	NC_001144.5	1078177
chrXII	176802	177416	-	PML1	YLR016C	BK006945.2	NC_001144.5	1078177
chrXII	177608	178621	+	MEU1	YLR017W	BK006945.2	NC_001144.5	1078177
chrXII	178707	179606	-	POM34	YLR018C	BK006945.2	NC_001144.5	1078177
chrXII	180288	181481	+	PSR2	YLR019W	BK006945.2	NC_001144.5	1078177
chrXII	181789	183405	-	YEH2	YLR020C	BK006945.2	NC_001144.5	1078177
chrXII	183623	184162	+	IRC25	YLR021W	BK006945.2	NC_001144.5	1078177
chrXII	184174	184926	-	SDO1	YLR022C	BK006945.2	NC_001144.5	1078177
chrXII	185498	187129	-	IZH3	YLR023C	BK006945.2	NC_001144.5	1078177
chrXII	187663	193281	-	UBR2	YLR024C	BK006945.2	NC_001144.5	1078177
chrXII	194452	195174	+	SNF7	YLR025W	BK006945.2	NC_001144.5	1078177
chrXII	195450	196472	-	SED5	YLR026C	BK006945.2	NC_001144.5	1078177
chrXII	196829	198085	-	AAT2	YLR027C	BK006945.2	NC_001144.5	1078177
chrXII	198784	199389	+	SNR30	YNCL0003W	BK006945.2	NC_001144.5	1078177
chrXII	199540	201315	-	ADE16	YLR028C	BK006945.2	NC_001144.5	1078177
chrXII	201976	202590	-	RPL15A	YLR029C	BK006945.2	NC_001144.5	1078177
chrXII	203290	204081	+	YLR030W	YLR030W	BK006945.2	NC_001144.5	1078177
chrXII	204225	204785	+	YLR031W	YLR031W	BK006945.2	NC_001144.5	1078177
chrXII	204991	208500	+	RAD5	YLR032W	BK006945.2	NC_001144.5	1078177
chrXII	208761	210269	+	RSC58	YLR033W	BK006945.2	NC_001144.5	1078177
chrXII	210512	211933	-	SMF3	YLR034C	BK006945.2	NC_001144.5	1078177
chrXII	212369	214456	-	MLH2	YLR035C	BK006945.2	NC_001144.5	1078177
chrXII	214883	214955	-	YNCL0004C	YNCL0004C	BK006945.2	NC_001144.5	1078177
chrXII	215440	218907	-	YLR035C-A	YLR035C-A	BK006945.2	NC_001144.5	1078177
chrXII	221521	222132	-	YLR036C	YLR036C	BK006945.2	NC_001144.5	1078177
chrXII	222685	223059	-	PAU23	YLR037C	BK006945.2	NC_001144.5	1078177
chrXII	224921	225172	-	COX12	YLR038C	BK006945.2	NC_001144.5	1078177
chrXII	225426	228596	-	RIC1	YLR039C	BK006945.2	NC_001144.5	1078177
chrXII	228908	229582	-	AFB1	YLR040C	BK006945.2	NC_001144.5	1078177
chrXII	229966	230451	-	NFG1	YLR042C	BK006945.2	NC_001144.5	1078177
chrXII	231702	232013	-	TRX1	YLR043C	BK006945.2	NC_001144.5	1078177
chrXII	232390	234081	-	PDC1	YLR044C	BK006945.2	NC_001144.5	1078177
chrXII	235037	237703	-	STU2	YLR045C	BK006945.2	NC_001144.5	1078177
chrXII	238001	238813	-	YLR046C	YLR046C	BK006945.2	NC_001144.5	1078177
chrXII	239347	241407	-	FRE8	YLR047C	BK006945.2	NC_001144.5	1078177
chrXII	242232	243349	+	RPS0B	YLR048W	BK006945.2	NC_001144.5	1078177
chrXII	243886	245172	-	MLO50	YLR049C	BK006945.2	NC_001144.5	1078177
chrXII	245587	246072	-	EMA19	YLR050C	BK006945.2	NC_001144.5	1078177
chrXII	246324	246977	-	FCF2	YLR051C	BK006945.2	NC_001144.5	1078177
chrXII	247201	247953	+	IES3	YLR052W	BK006945.2	NC_001144.5	1078177
chrXII	248100	248426	-	YLR053C	YLR053C	BK006945.2	NC_001144.5	1078177
chrXII	248717	250978	-	OSW2	YLR054C	BK006945.2	NC_001144.5	1078177
chrXII	251272	253080	-	SPT8	YLR055C	BK006945.2	NC_001144.5	1078177
chrXII	253861	254958	+	ERG3	YLR056W	BK006945.2	NC_001144.5	1078177
chrXII	255306	257855	+	MNL2	YLR057W	BK006945.2	NC_001144.5	1078177
chrXII	257992	259401	-	SHM2	YLR058C	BK006945.2	NC_001144.5	1078177
chrXII	259738	260547	-	REX2	YLR059C	BK006945.2	NC_001144.5	1078177
chrXII	260979	262766	+	FRS1	YLR060W	BK006945.2	NC_001144.5	1078177
chrXII	263194	263948	+	RPL22A	YLR061W	BK006945.2	NC_001144.5	1078177
chrXII	264157	265254	+	BMT6	YLR063W	BK006945.2	NC_001144.5	1078177
chrXII	265456	266277	+	PER33	YLR064W	BK006945.2	NC_001144.5	1078177
chrXII	266373	266918	-	SND2	YLR065C	BK006945.2	NC_001144.5	1078177
chrXII	267169	267723	+	SPC3	YLR066W	BK006945.2	NC_001144.5	1078177
chrXII	267813	270710	-	PET309	YLR067C	BK006945.2	NC_001144.5	1078177
chrXII	271008	271463	+	FYV7	YLR068W	BK006945.2	NC_001144.5	1078177
chrXII	271630	273915	-	MEF1	YLR069C	BK006945.2	NC_001144.5	1078177
chrXII	274141	275211	-	XYL2	YLR070C	BK006945.2	NC_001144.5	1078177
chrXII	275378	278626	-	RGR1	YLR071C	BK006945.2	NC_001144.5	1078177
chrXII	278862	280943	+	LAM6	YLR072W	BK006945.2	NC_001144.5	1078177
chrXII	281019	281621	-	RFU1	YLR073C	BK006945.2	NC_001144.5	1078177
chrXII	281956	282456	-	BUD20	YLR074C	BK006945.2	NC_001144.5	1078177
chrXII	282927	283592	+	RPL10	YLR075W	BK006945.2	NC_001144.5	1078177
chrXII	283872	285623	+	FMP25	YLR077W	BK006945.2	NC_001144.5	1078177
chrXII	285736	286559	-	BOS1	YLR078C	BK006945.2	NC_001144.5	1078177
chrXII	286820	287674	+	SIC1	YLR079W	BK006945.2	NC_001144.5	1078177
chrXII	287916	289250	+	EMP46	YLR080W	BK006945.2	NC_001144.5	1078177
chrXII	290212	291936	+	GAL2	YLR081W	BK006945.2	NC_001144.5	1078177
chrXII	292394	293572	-	SRL2	YLR082C	BK006945.2	NC_001144.5	1078177
chrXII	294091	296094	-	EMP70	YLR083C	BK006945.2	NC_001144.5	1078177
chrXII	296589	300251	-	RAX2	YLR084C	BK006945.2	NC_001144.5	1078177
chrXII	300673	301989	-	ARP6	YLR085C	BK006945.2	NC_001144.5	1078177
chrXII	302243	306499	+	SMC4	YLR086W	BK006945.2	NC_001144.5	1078177
chrXII	306855	315731	-	CSF1	YLR087C	BK006945.2	NC_001144.5	1078177
chrXII	316107	317951	+	GAA1	YLR088W	BK006945.2	NC_001144.5	1078177
chrXII	318237	320015	-	ALT1	YLR089C	BK006945.2	NC_001144.5	1078177
chrXII	320701	322080	+	XDJ1	YLR090W	BK006945.2	NC_001144.5	1078177
chrXII	322297	323178	+	GEP5	YLR091W	BK006945.2	NC_001144.5	1078177
chrXII	323544	326225	+	SUL2	YLR092W	BK006945.2	NC_001144.5	1078177
chrXII	326513	327415	-	NYV1	YLR093C	BK006945.2	NC_001144.5	1078177
chrXII	327730	329238	-	GIS3	YLR094C	BK006945.2	NC_001144.5	1078177
chrXII	329677	332115	-	IOC2	YLR095C	BK006945.2	NC_001144.5	1078177
chrXII	332590	336033	+	KIN2	YLR096W	BK006945.2	NC_001144.5	1078177
chrXII	336231	337265	-	HRT3	YLR097C	BK006945.2	NC_001144.5	1078177
chrXII	337527	339473	-	CHA4	YLR098C	BK006945.2	NC_001144.5	1078177
chrXII	339744	340928	-	ICT1	YLR099C	BK006945.2	NC_001144.5	1078177
chrXII	341325	341588	+	MIM2	YLR099W-A	BK006945.2	NC_001144.5	1078177
chrXII	341810	342853	+	ERG27	YLR100W	BK006945.2	NC_001144.5	1078177
chrXII	342970	343767	-	APC9	YLR102C	BK006945.2	NC_001144.5	1078177
chrXII	343989	345941	-	CDC45	YLR103C	BK006945.2	NC_001144.5	1078177
chrXII	346585	346980	+	LCL2	YLR104W	BK006945.2	NC_001144.5	1078177
chrXII	347047	348180	-	SEN2	YLR105C	BK006945.2	NC_001144.5	1078177
chrXII	348427	348510	-	SNR79	YNCL0005C	BK006945.2	NC_001144.5	1078177
chrXII	349006	363738	-	REA1	YLR106C	BK006945.2	NC_001144.5	1078177
chrXII	364116	365330	+	REX3	YLR107W	BK006945.2	NC_001144.5	1078177
chrXII	366235	366346	+	SNR6	YNCL0006W	BK006945.2	NC_001144.5	1078177
chrXII	366667	368124	-	YLR108C	YLR108C	BK006945.2	NC_001144.5	1078177
chrXII	368781	369311	+	AHP1	YLR109W	BK006945.2	NC_001144.5	1078177
chrXII	369697	370098	-	CCW12	YLR110C	BK006945.2	NC_001144.5	1078177
chrXII	370391	370723	+	YLR111W	YLR111W	BK006945.2	NC_001144.5	1078177
chrXII	370791	371210	+	YLR112W	YLR112W	BK006945.2	NC_001144.5	1078177
chrXII	371620	372927	+	HOG1	YLR113W	BK006945.2	NC_001144.5	1078177
chrXII	374355	374427	+	YNCL0007W	YNCL0007W	BK006945.2	NC_001144.5	1078177
chrXII	374944	377238	-	AVL9	YLR114C	BK006945.2	NC_001144.5	1078177
chrXII	377985	380564	+	CFT2	YLR115W	BK006945.2	NC_001144.5	1078177
chrXII	380822	382252	+	MSL5	YLR116W	BK006945.2	NC_001144.5	1078177
chrXII	382471	384534	-	CLF1	YLR117C	BK006945.2	NC_001144.5	1078177
chrXII	384725	385408	-	TML25	YLR118C	BK006945.2	NC_001144.5	1078177
chrXII	385534	386175	+	SRN2	YLR119W	BK006945.2	NC_001144.5	1078177
chrXII	386511	388220	-	YPS1	YLR120C	BK006945.2	NC_001144.5	1078177
chrXII	388744	390270	-	YPS3	YLR121C	BK006945.2	NC_001144.5	1078177
chrXII	390954	391331	-	YLR122C	YLR122C	BK006945.2	NC_001144.5	1078177
chrXII	393484	393894	+	YLR125W	YLR125W	BK006945.2	NC_001144.5	1078177
chrXII	394765	395520	-	YLR126C	YLR126C	BK006945.2	NC_001144.5	1078177
chrXII	395758	398319	-	APC2	YLR127C	BK006945.2	NC_001144.5	1078177
chrXII	398530	399433	+	DCN1	YLR128W	BK006945.2	NC_001144.5	1078177
chrXII	399657	402488	+	DIP2	YLR129W	BK006945.2	NC_001144.5	1078177
chrXII	402794	404062	-	ZRT2	YLR130C	BK006945.2	NC_001144.5	1078177
chrXII	404510	406822	-	ACE2	YLR131C	BK006945.2	NC_001144.5	1078177
chrXII	407283	408155	-	USB1	YLR132C	BK006945.2	NC_001144.5	1078177
chrXII	408445	410193	+	CKI1	YLR133W	BK006945.2	NC_001144.5	1078177
chrXII	410723	412414	+	PDC5	YLR134W	BK006945.2	NC_001144.5	1078177
chrXII	413281	415527	+	SLX4	YLR135W	BK006945.2	NC_001144.5	1078177
chrXII	415801	416658	-	TIS11	YLR136C	BK006945.2	NC_001144.5	1078177
chrXII	417006	418109	+	RKM5	YLR137W	BK006945.2	NC_001144.5	1078177
chrXII	418437	421394	+	NHA1	YLR138W	BK006945.2	NC_001144.5	1078177
chrXII	421542	423473	-	SLS1	YLR139C	BK006945.2	NC_001144.5	1078177
chrXII	423683	424774	+	RRN5	YLR141W	BK006945.2	NC_001144.5	1078177
chrXII	425186	426616	+	PUT1	YLR142W	BK006945.2	NC_001144.5	1078177
chrXII	427132	427203	+	YNCL0008W	YNCL0008W	BK006945.2	NC_001144.5	1078177
chrXII	427329	429386	+	DPH6	YLR143W	BK006945.2	NC_001144.5	1078177
chrXII	429677	432016	-	ACF2	YLR144C	BK006945.2	NC_001144.5	1078177
chrXII	432168	432773	+	RMP1	YLR145W	BK006945.2	NC_001144.5	1078177
chrXII	432823	433725	-	SPE4	YLR146C	BK006945.2	NC_001144.5	1078177
chrXII	433870	434058	+	YLR146W-A	YLR146W-A	BK006945.2	NC_001144.5	1078177
chrXII	434158	434463	-	SMD3	YLR147C	BK006945.2	NC_001144.5	1078177
chrXII	434641	437397	+	PEP3	YLR148W	BK006945.2	NC_001144.5	1078177
chrXII	437631	439823	-	GID11	YLR149C	BK006945.2	NC_001144.5	1078177
chrXII	440467	441288	+	STM1	YLR150W	BK006945.2	NC_001144.5	1078177
chrXII	441715	442737	-	PCD1	YLR151C	BK006945.2	NC_001144.5	1078177
chrXII	442958	444688	-	YLR152C	YLR152C	BK006945.2	NC_001144.5	1078177
chrXII	445524	447575	-	ACS2	YLR153C	BK006945.2	NC_001144.5	1078177
chrXII	447982	448314	-	RNH203	YLR154C	BK006945.2	NC_001144.5	1078177
chrXII	448650	448721	-	YNCL0009C	YNCL0009C	BK006945.2	NC_001144.5	1078177
chrXII	451575	458432	-	RDN37-1	YNCL0010C	BK006945.2	NC_001144.5	1078177
chrXII	451575	451785	-	ETS2-1	YNCL0011C	BK006945.2	NC_001144.5	1078177
chrXII	451786	455181	-	RDN25-1	YNCL0012C	BK006945.2	NC_001144.5	1078177
chrXII	454696	455070	+	TAR1	YLR154W-C	BK006945.2	NC_001144.5	1078177
chrXII	455182	455413	-	ITS2-1	YNCL0013C	BK006945.2	NC_001144.5	1078177
chrXII	455414	455571	-	RDN58-1	YNCL0014C	BK006945.2	NC_001144.5	1078177
chrXII	455572	455932	-	ITS1-1	YNCL0015C	BK006945.2	NC_001144.5	1078177
chrXII	455933	457732	-	RDN18-1	YNCL0016C	BK006945.2	NC_001144.5	1078177
chrXII	457733	458432	-	ETS1-1	YNCL0017C	BK006945.2	NC_001144.5	1078177
chrXII	459676	459796	+	RDN5-1	YNCL0018W	BK006945.2	NC_001144.5	1078177
chrXII	460712	467569	-	RDN37-2	YNCL0020C	BK006945.2	NC_001144.5	1078177
chrXII	460712	460922	-	ETS2-2	YNCL0019C	BK006945.2	NC_001144.5	1078177
chrXII	460923	464318	-	RDN25-2	YNCL0021C	BK006945.2	NC_001144.5	1078177
chrXII	462522	462671	-	YLR154C-G	YLR154C-G	BK006945.2	NC_001144.5	1078177
chrXII	464319	464550	-	ITS2-2	YNCL0022C	BK006945.2	NC_001144.5	1078177
chrXII	464551	464708	-	RDN58-2	YNCL0023C	BK006945.2	NC_001144.5	1078177
chrXII	464709	465069	-	ITS1-2	YNCL0024C	BK006945.2	NC_001144.5	1078177
chrXII	465070	466869	-	RDN18-2	YNCL0025C	BK006945.2	NC_001144.5	1078177
chrXII	466870	467569	-	ETS1-2	YNCL0026C	BK006945.2	NC_001144.5	1078177
chrXII	468813	468931	+	RDN5-2	YNCL0027W	BK006945.2	NC_001144.5	1078177
chrXII	468827	468958	-	YLR154C-H	YLR154C-H	BK006945.2	NC_001144.5	1078177
chrXII	469317	470405	-	ASP3-1	YLR155C	BK006945.2	NC_001144.5	1078177
chrXII	472113	472457	+	YLR156W	YLR156W	BK006945.2	NC_001144.5	1078177
chrXII	472465	472583	+	RDN5-3	YNCL0028W	BK006945.2	NC_001144.5	1078177
chrXII	472479	472610	-	YLR156C-A	YLR156C-A	BK006945.2	NC_001144.5	1078177
chrXII	472969	474057	-	ASP3-2	YLR157C	BK006945.2	NC_001144.5	1078177
chrXII	475764	475976	+	YLR157W-D	YLR157W-D	BK006945.2	NC_001144.5	1078177
chrXII	476333	481601	-	YLR157C-B	YLR157C-B	BK006945.2	NC_001144.5	1078177
chrXII	480279	481601	-	YLR157C-A	YLR157C-A	BK006945.2	NC_001144.5	1078177
chrXII	481873	482037	+	YLR157W-E	YLR157W-E	BK006945.2	NC_001144.5	1078177
chrXII	482045	482163	+	RDN5-4	YNCL0029W	BK006945.2	NC_001144.5	1078177
chrXII	482059	482190	-	YLR157C-C	YLR157C-C	BK006945.2	NC_001144.5	1078177
chrXII	482549	483637	-	ASP3-3	YLR158C	BK006945.2	NC_001144.5	1078177
chrXII	485345	485689	+	YLR159W	YLR159W	BK006945.2	NC_001144.5	1078177
chrXII	485697	485815	+	RDN5-5	YNCL0030W	BK006945.2	NC_001144.5	1078177
chrXII	485711	485842	-	YLR159C-A	YLR159C-A	BK006945.2	NC_001144.5	1078177
chrXII	486201	487289	-	ASP3-4	YLR160C	BK006945.2	NC_001144.5	1078177
chrXII	488997	489341	+	YLR161W	YLR161W	BK006945.2	NC_001144.5	1078177
chrXII	489349	489469	+	RDN5-6	YNCL0031W	BK006945.2	NC_001144.5	1078177
chrXII	489573	489929	+	YLR162W	YLR162W	BK006945.2	NC_001144.5	1078177
chrXII	490406	490594	+	RRT15	YLR162W-A	BK006945.2	NC_001144.5	1078177
chrXII	491866	493254	-	MAS1	YLR163C	BK006945.2	NC_001144.5	1078177
chrXII	493883	494389	+	SHH4	YLR164W	BK006945.2	NC_001144.5	1078177
chrXII	494494	495258	-	PUS5	YLR165C	BK006945.2	NC_001144.5	1078177
chrXII	495429	498044	-	SEC10	YLR166C	BK006945.2	NC_001144.5	1078177
chrXII	498947	499405	+	RPS31	YLR167W	BK006945.2	NC_001144.5	1078177
chrXII	499578	500270	-	UPS2	YLR168C	BK006945.2	NC_001144.5	1078177
chrXII	500579	501049	-	APS1	YLR170C	BK006945.2	NC_001144.5	1078177
chrXII	501260	502162	-	DPH5	YLR172C	BK006945.2	NC_001144.5	1078177
chrXII	502421	504247	+	TAG1	YLR173W	BK006945.2	NC_001144.5	1078177
chrXII	504591	505829	+	IDP2	YLR174W	BK006945.2	NC_001144.5	1078177
chrXII	506134	507585	+	CBF5	YLR175W	BK006945.2	NC_001144.5	1078177
chrXII	507797	510232	-	RFX1	YLR176C	BK006945.2	NC_001144.5	1078177
chrXII	511054	512940	+	YLR177W	YLR177W	BK006945.2	NC_001144.5	1078177
chrXII	513162	513821	-	TFS1	YLR178C	BK006945.2	NC_001144.5	1078177
chrXII	514108	514713	-	YLR179C	YLR179C	BK006945.2	NC_001144.5	1078177
chrXII	515262	516410	+	SAM1	YLR180W	BK006945.2	NC_001144.5	1078177
chrXII	516678	517670	-	VTA1	YLR181C	BK006945.2	NC_001144.5	1078177
chrXII	517940	520351	+	SWI6	YLR182W	BK006945.2	NC_001144.5	1078177
chrXII	520543	522012	-	TOS4	YLR183C	BK006945.2	NC_001144.5	1078177
chrXII	522663	523288	+	RPL37A	YLR185W	BK006945.2	NC_001144.5	1078177
chrXII	523632	524390	+	EMG1	YLR186W	BK006945.2	NC_001144.5	1078177
chrXII	524865	527945	+	SKG3	YLR187W	BK006945.2	NC_001144.5	1078177
chrXII	528300	530387	+	MDL1	YLR188W	BK006945.2	NC_001144.5	1078177
chrXII	530797	534393	-	ATG26	YLR189C	BK006945.2	NC_001144.5	1078177
chrXII	535214	536689	+	MMR1	YLR190W	BK006945.2	NC_001144.5	1078177
chrXII	537272	538432	+	PEX13	YLR191W	BK006945.2	NC_001144.5	1078177
chrXII	538792	539589	-	HCR1	YLR192C	BK006945.2	NC_001144.5	1078177
chrXII	540009	540536	-	UPS1	YLR193C	BK006945.2	NC_001144.5	1078177
chrXII	540809	541573	-	NCW2	YLR194C	BK006945.2	NC_001144.5	1078177
chrXII	541937	543304	-	NMT1	YLR195C	BK006945.2	NC_001144.5	1078177
chrXII	543968	545698	+	PWP1	YLR196W	BK006945.2	NC_001144.5	1078177
chrXII	546097	547611	+	NOP56	YLR197W	BK006945.2	NC_001144.5	1078177
chrXII	547853	548769	-	PBA1	YLR199C	BK006945.2	NC_001144.5	1078177
chrXII	549012	549356	+	YKE2	YLR200W	BK006945.2	NC_001144.5	1078177
chrXII	549511	550293	-	COQ9	YLR201C	BK006945.2	NC_001144.5	1078177
chrXII	550650	551960	-	MSS51	YLR203C	BK006945.2	NC_001144.5	1078177
chrXII	552270	552605	+	QRI5	YLR204W	BK006945.2	NC_001144.5	1078177
chrXII	552724	553677	-	HMX1	YLR205C	BK006945.2	NC_001144.5	1078177
chrXII	554578	556419	+	ENT2	YLR206W	BK006945.2	NC_001144.5	1078177
chrXII	556788	559289	+	HRD3	YLR207W	BK006945.2	NC_001144.5	1078177
chrXII	559551	560444	+	SEC13	YLR208W	BK006945.2	NC_001144.5	1078177
chrXII	560797	561732	-	PNP1	YLR209C	BK006945.2	NC_001144.5	1078177
chrXII	562008	563390	+	CLB4	YLR210W	BK006945.2	NC_001144.5	1078177
chrXII	563792	564531	-	ATG38	YLR211C	BK006945.2	NC_001144.5	1078177
chrXII	564860	566281	-	TUB4	YLR212C	BK006945.2	NC_001144.5	1078177
chrXII	566654	567922	-	CRR1	YLR213C	BK006945.2	NC_001144.5	1078177
chrXII	568567	570627	+	FRE1	YLR214W	BK006945.2	NC_001144.5	1078177
chrXII	570776	571858	-	CDC123	YLR215C	BK006945.2	NC_001144.5	1078177
chrXII	572096	573211	-	CPR6	YLR216C	BK006945.2	NC_001144.5	1078177
chrXII	573466	573918	-	COA4	YLR218C	BK006945.2	NC_001144.5	1078177
chrXII	574151	576337	+	MSC3	YLR219W	BK006945.2	NC_001144.5	1078177
chrXII	576825	577793	+	CCC1	YLR220W	BK006945.2	NC_001144.5	1078177
chrXII	578362	579024	-	RSA3	YLR221C	BK006945.2	NC_001144.5	1078177
chrXII	579318	581771	-	UTP13	YLR222C	BK006945.2	NC_001144.5	1078177
chrXII	582233	585490	-	IFH1	YLR223C	BK006945.2	NC_001144.5	1078177
chrXII	586464	587573	+	UCC1	YLR224W	BK006945.2	NC_001144.5	1078177
chrXII	587695	588918	-	YLR225C	YLR225C	BK006945.2	NC_001144.5	1078177
chrXII	589354	590541	+	BUR2	YLR226W	BK006945.2	NC_001144.5	1078177
chrXII	590562	592043	-	ADY4	YLR227C	BK006945.2	NC_001144.5	1078177
chrXII	592519	592619	-	YNCL0032C	YNCL0032C	BK006945.2	NC_001144.5	1078177
chrXII	593438	598706	+	YLR227W-B	YLR227W-B	BK006945.2	NC_001144.5	1078177
chrXII	593438	594760	+	YLR227W-A	YLR227W-A	BK006945.2	NC_001144.5	1078177
chrXII	600019	602463	-	ECM22	YLR228C	BK006945.2	NC_001144.5	1078177
chrXII	604212	604787	-	CDC42	YLR229C	BK006945.2	NC_001144.5	1078177
chrXII	605300	605432	-	YNCL0033C	YNCL0033C	BK006945.2	NC_001144.5	1078177
chrXII	605758	607119	-	BNA5	YLR231C	BK006945.2	NC_001144.5	1078177
chrXII	607425	609524	-	EST1	YLR233C	BK006945.2	NC_001144.5	1078177
chrXII	609783	611753	+	TOP3	YLR234W	BK006945.2	NC_001144.5	1078177
chrXII	611794	612117	-	YLR236C	YLR236C	BK006945.2	NC_001144.5	1078177
chrXII	612367	614163	+	THI7	YLR237W	BK006945.2	NC_001144.5	1078177
chrXII	614755	616191	+	FAR10	YLR238W	BK006945.2	NC_001144.5	1078177
chrXII	616332	617318	-	LIP2	YLR239C	BK006945.2	NC_001144.5	1078177
chrXII	617533	620160	+	VPS34	YLR240W	BK006945.2	NC_001144.5	1078177
chrXII	620473	622821	+	CSC1	YLR241W	BK006945.2	NC_001144.5	1078177
chrXII	622918	623883	-	ARV1	YLR242C	BK006945.2	NC_001144.5	1078177
chrXII	624203	625021	+	GPN3	YLR243W	BK006945.2	NC_001144.5	1078177
chrXII	625168	626331	-	MAP1	YLR244C	BK006945.2	NC_001144.5	1078177
chrXII	626502	626930	-	CDD1	YLR245C	BK006945.2	NC_001144.5	1078177
chrXII	627118	628197	+	ERF2	YLR246W	BK006945.2	NC_001144.5	1078177
chrXII	628383	628497	+	YNCL0034W	YNCL0034W	BK006945.2	NC_001144.5	1078177
chrXII	628684	633354	-	IRC20	YLR247C	BK006945.2	NC_001144.5	1078177
chrXII	634252	636084	+	RCK2	YLR248W	BK006945.2	NC_001144.5	1078177
chrXII	636780	639914	+	YEF3	YLR249W	BK006945.2	NC_001144.5	1078177
